"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000045174",5.86602211528087,0.268535120524933,0.476343434202714,0.563742672289369,0.572929271785173,0.999862803868047
"ENSMUSG00000037509",47.2117468578382,-0.1553386195877,0.204242128731706,-0.760561107310793,0.44691925741291,0.999862803868047
"ENSMUSG00000037503",5983.62190155757,-0.0187405142037824,0.0537283524143925,-0.348801207586672,0.727238556762418,0.999862803868047
"ENSMUSG00000026123",17782.1227373928,0.172242603399719,0.100932111050421,1.70651937829453,0.0879114214819653,0.999862803868047
"ENSMUSG00000104417",0.200668442109381,-0.52688301860169,2.15506616939887,-0.244485773143874,0.806854619105538,0.999862803868047
"ENSMUSG00000102531",0.123982602959202,-0.815420453981011,3.02618920828379,-0.269454550875043,0.787579912308206,0.999862803868047
"ENSMUSG00000045216",3059.0659090795,0.0772813266006821,0.094475466567661,0.81800418043276,0.413354800221725,0.999862803868047
"ENSMUSG00000102202",21.6706729645258,0.400647920426773,0.219602115142217,1.82442650958671,0.0680876172903437,0.999862803868047
"ENSMUSG00000037470",3554.11242677706,0.107852737874837,0.103553228953302,1.0415197958093,0.297634370627938,0.999862803868047
"ENSMUSG00000047180",7433.8484246885,0.246760455904629,0.140632839359204,1.75464320445351,0.0793203564729692,0.999862803868047
"ENSMUSG00000037447",280.615945603722,0.282056471799944,0.287148245752434,0.982267786664873,0.325967940068993,0.999862803868047
"ENSMUSG00000010453",3674.90336278076,0.0587376054807913,0.111850072868643,0.525145884793233,0.599481780596001,0.999862803868047
"ENSMUSG00000037432",115.3973119915,0.139328706314272,0.162266270227711,0.858642440716417,0.390537815505542,0.999862803868047
"ENSMUSG00000001143",612.068997762455,0.0771484806237079,0.101050437152917,0.763465085331209,0.445186077105677,0.999862803868047
"ENSMUSG00000037408",15930.3016166621,0.199766413561259,0.120995004058074,1.65103026456676,0.0987323952518705,0.999862803868047
"ENSMUSG00000001138",835.705850787784,-0.029678829820313,0.0904000573235775,-0.328305431423354,0.742680737891593,0.999862803868047
"ENSMUSG00000067653",19.7616424004755,-0.263083131041861,0.345836947839734,-0.760714355956489,0.446827698236029,0.999862803868047
"ENSMUSG00000109510",0.536870992224485,-0.371285160479871,1.13916348694381,-0.325927897738338,0.744478907861771,0.999862803868047
"ENSMUSG00000079610",155.501250922032,-0.0810223196037734,0.0855687522813241,-0.946868073258759,0.343706008518463,0.999862803868047
